Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
10,Blackburn,24,9,4,11,28:33,-5,31,2006,24
11,Middlesbrough,24,8,6,10,29:29,0,30,2006,24
12,Newcastle,24,8,6,10,28:32,-4,30,2006,24
13,Manchester City,24,8,6,10,19:28,-9,30,2006,24
14,Aston Villa,24,6,11,7,26:28,-2,29,2006,24
15,FC Fulham,24,6,11,7,26:36,-10,29,2006,24
16,Sheff Utd,24,6,6,12,19:33,-14,24,2006,24
17,Wigan,24,6,5,13,24:39,-15,23,2006,24
18,West Ham,24,5,5,14,17:38,-21,20,2006,24
19,Charlton,24,5,4,15,19:43,-24,19,2006,24
20,Watford,24,2,10,12,15:33,-18,16,2006,24
1,Man Utd.,25,19,3,3,57:18,39,60,2006,25
2,Chelsea,25,16,6,3,44:19,25,54,2006,25
3,Liverpool,25,15,4,6,39:17,22,49,2006,25
4,FC Arsenal,25,14,6,5,48:21,27,48,2006,25
5,Bolton,25,12,5,8,29:27,2,41,2006,25
6,FC Portsmouth,25,10,8,7,34:24,10,38,2006,25
7,Reading,25,11,4,10,37:34,3,37,2006,25
8,Tottenham,25,10,6,9,31:33,-2,36,2006,25
9,Everton,25,9,8,8,32:25,7,35,2006,25
10,Newcastle,25,9,6,10,31:33,-2,33,2006,25
11,Middlesbrough,25,8,7,10,29:29,0,31,2006,25
12,Blackburn,25,9,4,12,28:36,-8,31,2006,25
13,Manchester City,25,8,6,11,20:31,-11,30,2006,25
14,Aston Villa,25,6,11,8,27:31,-4,29,2006,25
15,FC Fulham,25,6,11,8,26:38,-12,29,2006,25
16,Sheff Utd,25,7,6,12,21:33,-12,27,2006,25
17,Wigan,25,6,5,14,26:42,-16,23,2006,25
18,West Ham,25,5,5,15,18:40,-22,20,2006,25
19,Charlton,25,5,5,15,20:44,-24,20,2006,25
20,Watford,25,2,10,13,15:37,-22,16,2006,25
1,Man Utd.,26,20,3,3,61:18,43,63,2006,26
2,Chelsea,26,17,6,3,45:19,26,57,2006,26
3,Liverpool,26,15,5,6,39:17,22,50,2006,26
4,FC Arsenal,26,14,7,5,49:22,27,49,2006,26
5,Bolton,26,13,5,8,30:27,3,44,2006,26
6,Reading,26,12,4,10,39:34,5,40,2006,26
7,FC Portsmouth,26,10,8,8,34:25,9,38,2006,26
8,Everton,26,9,9,8,32:25,7,36,2006,26
9,Tottenham,26,10,6,10,31:37,-6,36,2006,26
10,Blackburn,26,10,4,12,30:37,-7,34,2006,26
11,Newcastle,26,9,6,11,32:35,-3,33,2006,26
12,Middlesbrough,26,8,8,10,30:30,0,32,2006,26
13,Aston Villa,26,7,11,8,28:31,-3,32,2006,26
14,FC Fulham,26,7,11,8,28:39,-11,32,2006,26
15,Manchester City,26,8,6,12,20:33,-13,30,2006,26
16,Sheff Utd,26,7,6,13,22:35,-13,27,2006,26
17,Wigan,26,7,5,14,27:42,-15,26,2006,26
18,West Ham,26,5,5,16,18:41,-23,20,2006,26
19,Charlton,26,5,5,16,20:45,-25,20,2006,26
20,Watford,26,2,10,14,15:38,-23,16,2006,26
1,Man Utd.,27,21,3,3,63:18,45,66,2006,27
2,Chelsea,27,18,6,3,48:19,29,60,2006,27
3,FC Arsenal,27,15,7,5,51:23,28,52,2006,27
4,Liverpool,27,15,5,7,40:19,21,50,2006,27
5,Bolton,27,14,5,8,32:28,4,47,2006,27
6,Reading,27,13,4,10,41:34,7,43,2006,27
7,FC Portsmouth,27,11,8,8,36:26,10,41,2006,27
8,Everton,27,10,9,8,33:25,8,39,2006,27
9,Newcastle,27,10,6,11,34:36,-2,36,2006,27
10,Tottenham,27,10,6,11,32:39,-7,36,2006,27
11,Blackburn,27,10,4,13,30:38,-8,34,2006,27
12,Middlesbrough,27,8,8,11,30:33,-3,32,2006,27
13,Aston Villa,27,7,11,9,28:33,-5,32,2006,27
14,FC Fulham,27,7,11,9,29:41,-12,32,2006,27
15,Sheff Utd,27,8,6,13,24:36,-12,30,2006,27
16,Manchester City,27,8,6,13,21:35,-14,30,2006,27
17,Wigan,27,7,5,15,28:44,-16,26,2006,27
18,West Ham,27,5,5,17,18:42,-24,20,2006,27
19,Charlton,27,5,5,17,20:47,-27,20,2006,27
20,Watford,27,3,10,14,16:38,-22,19,2006,27
1,Man Utd.,28,22,3,3,65:19,46,69,2006,28
2,Chelsea,28,19,6,3,49:19,30,63,2006,28
3,FC Arsenal,28,16,7,5,52:23,29,55,2006,28
4,Liverpool,28,16,5,7,44:19,25,53,2006,28
5,Bolton,28,14,5,9,33:32,1,47,2006,28
6,Reading,28,13,4,11,42:36,6,43,2006,28
7,Everton,28,11,9,8,36:25,11,42,2006,28
8,FC Portsmouth,28,11,8,9,36:29,7,41,2006,28
9,Tottenham,28,11,6,11,36:40,-4,39,2006,28
10,Blackburn,28,11,4,13,33:38,-5,37,2006,28
11,Newcastle,28,10,6,12,34:37,-3,36,2006,28
12,Middlesbrough,28,9,8,11,32:34,-2,35,2006,28
13,Aston Villa,28,7,11,10,28:34,-6,32,2006,28
14,FC Fulham,28,7,11,10,30:43,-13,32,2006,28
15,Manchester City,28,8,6,14,21:36,-15,30,2006,28
16,Sheff Utd,28,8,6,14,24:40,-16,30,2006,28
17,Wigan,28,8,5,15,29:44,-15,29,2006,28
18,Charlton,28,6,5,17,24:47,-23,23,2006,28
19,West Ham,28,5,5,18,18:46,-28,20,2006,28
20,Watford,28,3,10,15,16:41,-25,19,2006,28
1,Man Utd.,29,23,3,3,66:19,47,72,2006,29
2,Chelsea,29,20,6,3,51:19,32,66,2006,29
3,FC Arsenal,29,17,7,5,54:24,30,58,2006,29
4,Liverpool,29,16,5,8,44:20,24,53,2006,29
5,Bolton,29,14,5,10,34:34,0,47,2006,29
6,Everton,29,11,10,8,37:26,11,43,2006,29
7,Reading,29,13,4,12,43:38,5,43,2006,29
8,Tottenham,29,12,6,11,40:43,-3,42,2006,29
9,FC Portsmouth,29,11,8,10,36:31,5,41,2006,29
10,Blackburn,29,12,4,13,35:39,-4,40,2006,29
11,Newcastle,29,10,7,12,34:37,-3,37,2006,29
12,Middlesbrough,29,9,9,11,32:34,-2,36,2006,29
13,Aston Villa,29,7,12,10,29:35,-6,33,2006,29
14,FC Fulham,29,7,12,10,31:44,-13,33,2006,29
15,Wigan,29,9,5,15,30:44,-14,32,2006,29
16,Sheff Utd,29,8,7,14,25:41,-16,31,2006,29
17,Manchester City,29,8,6,15,21:37,-16,30,2006,29
18,Charlton,29,6,6,17,26:49,-23,24,2006,29
19,Watford,29,3,11,15,18:43,-25,20,2006,29
20,West Ham,29,5,5,19,21:50,-29,20,2006,29
1,Man Utd.,30,24,3,3,70:20,50,75,2006,30
2,Chelsea,30,21,6,3,54:19,35,69,2006,30
3,FC Arsenal,30,17,7,6,54:25,29,58,2006,30
4,Liverpool,30,16,6,8,44:20,24,54,2006,30
5,Bolton,30,14,5,11,35:38,-3,47,2006,30
6,Everton,30,12,10,8,38:26,12,46,2006,30
7,Tottenham,30,13,6,11,43:44,-1,45,2006,30
8,Reading,30,13,5,12,43:38,5,44,2006,30
9,FC Portsmouth,30,11,9,10,36:31,5,42,2006,30
10,Blackburn,30,12,4,14,36:41,-5,40,2006,30
11,Newcastle,30,10,7,13,34:39,-5,37,2006,30
12,Middlesbrough,30,9,9,12,32:36,-4,36,2006,30
13,Aston Villa,30,7,13,10,29:35,-6,34,2006,30
14,FC Fulham,30,7,13,10,31:44,-13,34,2006,30
15,Wigan,30,9,6,15,30:44,-14,33,2006,30
16,Manchester City,30,9,6,15,23:37,-14,33,2006,30
17,Sheff Utd,30,8,7,15,25:44,-19,31,2006,30
18,Charlton,30,7,6,17,28:49,-21,27,2006,30
19,West Ham,30,6,5,19,23:51,-28,23,2006,30
20,Watford,30,3,11,16,19:46,-27,20,2006,30
1,Man Utd.,31,25,3,3,74:21,53,78,2006,31
2,Chelsea,31,22,6,3,55:19,36,72,2006,31
3,FC Arsenal,31,17,7,7,55:29,26,58,2006,31
4,Liverpool,31,17,6,8,48:21,27,57,2006,31
5,Bolton,31,15,5,11,36:38,-2,50,2006,31
6,Tottenham,31,14,6,11,44:44,0,48,2006,31
7,Everton,31,12,11,8,39:27,12,47,2006,31
8,Reading,31,13,5,13,43:39,4,44,2006,31
9,FC Portsmouth,31,11,10,10,37:32,5,43,2006,31
10,Blackburn,31,12,4,15,37:45,-8,40,2006,31
11,Newcastle,31,10,7,14,34:40,-6,37,2006,31
12,Middlesbrough,31,9,9,13,32:38,-6,36,2006,31
13,Manchester City,31,10,6,15,24:37,-13,36,2006,31
14,Aston Villa,31,7,14,10,30:36,-6,35,2006,31
15,FC Fulham,31,7,14,10,32:45,-13,35,2006,31
16,Wigan,31,9,6,16,30:45,-15,33,2006,31
17,Sheff Utd,31,8,7,16,25:45,-20,31,2006,31
18,Charlton,31,8,6,17,29:49,-20,30,2006,31
19,West Ham,31,7,5,19,25:51,-26,26,2006,31
20,Watford,31,3,11,17,19:47,-28,20,2006,31
1,Man Utd.,32,25,3,4,75:23,52,78,2006,32
2,Chelsea,32,23,6,3,56:19,37,75,2006,32
3,Liverpool,32,18,6,8,50:22,28,60,2006,32
4,FC Arsenal,32,17,7,8,55:30,25,58,2006,32
5,Bolton,32,16,5,11,39:39,0,53,2006,32
6,Everton,32,13,11,8,43:28,15,50,2006,32
7,Tottenham,32,14,6,12,44:45,-1,48,2006,32
8,FC Portsmouth,32,12,10,10,39:33,6,46,2006,32
9,Reading,32,13,5,14,44:41,3,44,2006,32
10,Newcastle,32,11,7,14,36:41,-5,40,2006,32
11,Blackburn,32,12,4,16,38:47,-9,40,2006,32
12,Middlesbrough,32,10,9,13,36:39,-3,39,2006,32
13,Aston Villa,32,8,14,10,32:37,-5,38,2006,32
14,Manchester City,32,10,7,15,24:37,-13,37,2006,32
15,FC Fulham,32,7,14,11,33:49,-16,35,2006,32
16,Wigan,32,9,6,17,31:48,-17,33,2006,32
17,Charlton,32,8,7,17,29:49,-20,31,2006,32
18,Sheff Utd,32,8,7,17,26:47,-21,31,2006,32
19,West Ham,32,8,5,19,26:51,-25,29,2006,32
20,Watford,32,3,11,18,20:51,-31,20,2006,32
1,Man Utd.,33,26,3,4,77:23,54,81,2006,33
2,Chelsea,33,24,6,3,60:20,40,78,2006,33
3,Liverpool,33,19,6,8,52:22,30,63,2006,33
4,FC Arsenal,33,17,8,8,55:30,25,59,2006,33
5,Bolton,33,16,6,11,40:40,0,54,2006,33
6,Everton,33,13,12,8,44:29,15,51,2006,33
7,Tottenham,33,14,7,12,45:46,-1,49,2006,33
8,FC Portsmouth,33,12,10,11,41:37,4,46,2006,33
9,Reading,33,13,6,14,44:41,3,45,2006,33
10,Newcastle,33,11,8,14,36:41,-5,41,2006,33
11,Blackburn,33,12,5,16,39:48,-9,41,2006,33
12,Manchester City,33,11,7,15,27:38,-11,40,2006,33
13,Middlesbrough,33,10,9,14,36:41,-5,39,2006,33
14,Aston Villa,33,8,15,10,33:38,-5,39,2006,33
15,FC Fulham,33,7,14,12,34:52,-18,35,2006,33
16,Wigan,33,9,7,17,32:49,-17,34,2006,33
17,Charlton,33,8,8,17,29:49,-20,32,2006,33
18,Sheff Utd,33,8,7,18,26:49,-23,31,2006,33
19,West Ham,33,8,5,20,27:55,-28,29,2006,33
20,Watford,33,4,11,18,24:53,-29,23,2006,33
1,Man Utd.,34,26,4,4,77:23,54,82,2006,34
2,Chelsea,34,24,7,3,60:20,40,79,2006,34
3,Liverpool,34,19,7,8,52:22,30,64,2006,34
4,FC Arsenal,34,18,8,8,57:31,26,62,2006,34
5,Everton,34,14,12,8,46:30,16,54,2006,34
6,Bolton,34,16,6,12,41:42,-1,54,2006,34
7,Tottenham,34,14,8,12,48:49,-1,50,2006,34
8,FC Portsmouth,34,13,10,11,43:38,5,49,2006,34
9,Reading,34,14,6,14,45:41,4,48,2006,34
10,Blackburn,34,13,5,16,42:49,-7,44,2006,34
11,Aston Villa,34,9,15,10,36:39,-3,42,2006,34
12,Newcastle,34,11,8,15,37:43,-6,41,2006,34
13,Manchester City,34,11,8,15,27:38,-11,41,2006,34
14,Middlesbrough,34,10,9,15,37:44,-7,39,2006,34
15,Wigan,34,9,8,17,35:52,-17,35,2006,34
16,FC Fulham,34,7,14,13,34:53,-19,35,2006,34
17,Sheff Utd,34,9,7,18,29:49,-20,34,2006,34
18,Charlton,34,8,8,18,30:51,-21,32,2006,34
19,West Ham,34,8,5,21,27:58,-31,29,2006,34
20,Watford,34,4,11,19,25:56,-31,23,2006,34
1,Man Utd.,35,26,5,4,78:24,54,83,2006,35
2,Chelsea,35,24,8,3,60:20,40,80,2006,35
3,Liverpool,35,20,7,8,54:22,32,67,2006,35
4,FC Arsenal,35,18,9,8,59:33,26,63,2006,35
5,Everton,35,14,12,9,46:31,15,54,2006,35
6,Bolton,35,16,6,13,42:45,-3,54,2006,35
7,Reading,35,15,6,14,48:42,6,51,2006,35
8,Tottenham,35,14,9,12,50:51,-1,51,2006,35
9,FC Portsmouth,35,13,11,11,43:38,5,50,2006,35
10,Blackburn,35,13,6,16,43:50,-7,45,2006,35
11,Aston Villa,35,9,16,10,36:39,-3,43,2006,35
12,Newcastle,35,11,9,15,37:43,-6,42,2006,35
13,Manchester City,35,11,9,15,28:39,-11,42,2006,35
14,Middlesbrough,35,10,10,15,38:45,-7,40,2006,35
15,FC Fulham,35,7,15,13,35:54,-19,36,2006,35
16,Wigan,35,9,8,18,35:54,-19,35,2006,35
17,Sheff Utd,35,9,8,18,30:50,-20,35,2006,35
18,Charlton,35,8,9,18,31:52,-21,33,2006,35
19,West Ham,35,9,5,21,28:58,-30,32,2006,35
20,Watford,35,4,12,19,26:57,-31,24,2006,35
1,Man Utd.,36,27,5,4,82:26,56,86,2006,36
2,Chelsea,36,24,9,3,62:22,40,81,2006,36
3,Liverpool,36,20,7,9,55:24,31,67,2006,36
4,FC Arsenal,36,19,9,8,62:34,28,66,2006,36
5,Bolton,36,16,7,13,44:47,-3,55,2006,36
6,Everton,36,14,12,10,48:35,13,54,2006,36
7,Reading,36,16,6,14,49:42,7,54,2006,36
8,Tottenham,36,15,9,12,53:53,0,54,2006,36
9,FC Portsmouth,36,14,11,11,45:39,6,53,2006,36
10,Blackburn,36,14,6,16,47:51,-4,48,2006,36
11,Aston Villa,36,10,16,10,38:39,-1,46,2006,36
12,Newcastle,36,11,9,16,37:44,-7,42,2006,36
13,Manchester City,36,11,9,16,28:41,-13,42,2006,36
14,Middlesbrough,36,10,10,16,40:48,-8,40,2006,36
15,Sheff Utd,36,10,8,18,31:50,-19,38,2006,36
16,FC Fulham,36,7,15,14,36:57,-21,36,2006,36
17,Wigan,36,9,8,19,35:57,-22,35,2006,36
18,West Ham,36,10,5,21,31:58,-27,35,2006,36
19,Charlton,36,8,9,19,32:56,-24,33,2006,36
20,Watford,36,4,12,20,26:58,-32,24,2006,36
1,Man Utd.,37,28,5,4,83:26,57,89,2006,37
2,Chelsea,37,24,10,3,63:23,40,82,2006,37
3,Liverpool,37,20,7,10,55:25,30,67,2006,37
4,FC Arsenal,37,19,10,8,63:35,28,67,2006,37
5,Everton,37,15,12,10,51:35,16,57,2006,37
6,Tottenham,37,16,9,12,55:53,2,57,2006,37
7,Bolton,37,16,7,14,45:50,-5,55,2006,37
8,Reading,37,16,6,15,49:44,5,54,2006,37
9,FC Portsmouth,37,14,11,12,45:42,3,53,2006,37
10,Blackburn,37,15,6,16,49:51,-2,51,2006,37
11,Aston Villa,37,11,16,10,41:39,2,49,2006,37
12,Middlesbrough,37,11,10,16,41:48,-7,43,2006,37
13,Newcastle,37,11,9,17,37:46,-9,42,2006,37
14,Manchester City,37,11,9,17,28:42,-14,42,2006,37
15,FC Fulham,37,8,15,14,37:57,-20,39,2006,37
16,Sheff Utd,37,10,8,19,31:53,-22,38,2006,37
17,West Ham,37,11,5,21,34:59,-25,38,2006,37
18,Wigan,37,9,8,20,35:58,-23,35,2006,37
19,Charlton,37,8,9,20,32:58,-26,33,2006,37
20,Watford,37,5,12,20,28:58,-30,27,2006,37
1,Man Utd.,38,28,5,5,83:27,56,89,2006,38
2,Chelsea,38,24,11,3,64:24,40,83,2006,38
3,Liverpool,38,20,8,10,57:27,30,68,2006,38
4,FC Arsenal,38,19,11,8,63:35,28,68,2006,38
5,Tottenham,38,17,9,12,57:54,3,60,2006,38
6,Everton,38,15,13,10,52:36,16,58,2006,38
7,Bolton,38,16,8,14,47:52,-5,56,2006,38
8,Reading,38,16,7,15,52:47,5,55,2006,38
9,FC Portsmouth,38,14,12,12,45:42,3,54,2006,38
10,Blackburn,38,15,7,16,52:54,-2,52,2006,38
11,Aston Villa,38,11,17,10,43:41,2,50,2006,38
12,Middlesbrough,38,12,10,16,44:49,-5,46,2006,38
13,Newcastle,38,11,10,17,38:47,-9,43,2006,38
14,Manchester City,38,11,9,18,29:44,-15,42,2006,38
15,West Ham,38,12,5,21,35:59,-24,41,2006,38
16,FC Fulham,38,8,15,15,38:60,-22,39,2006,38
17,Wigan,38,10,8,20,37:59,-22,38,2006,38
18,Sheff Utd,38,10,8,20,32:55,-23,38,2006,38
19,Charlton,38,8,10,20,34:60,-26,34,2006,38
20,Watford,38,5,13,20,29:59,-30,28,2006,38
