Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
9,Everton,24,10,6,8,35:26,9,36,1995,24
10,Chelsea,24,9,9,6,25:25,0,36,1995,24
11,Leeds,24,10,5,9,31:34,-3,35,1995,24
12,Middlesbrough,24,9,6,9,26:26,0,33,1995,24
13,West Ham,24,8,5,11,27:35,-8,29,1995,24
14,Sheff Wed,24,6,8,10,35:39,-4,26,1995,24
15,Southampton,24,5,9,10,23:34,-11,24,1995,24
16,Wimbledon FC,24,6,6,12,33:46,-13,24,1995,24
17,Manchester City,24,5,6,13,14:34,-20,21,1995,24
18,Coventry City,24,4,8,12,31:48,-17,20,1995,24
19,QPR,24,5,3,16,18:36,-18,18,1995,24
20,Bolton,24,3,4,17,23:46,-23,13,1995,24
1,Newcastle,25,18,3,4,47:21,26,57,1995,25
2,Man Utd.,25,14,6,5,46:29,17,48,1995,25
3,Liverpool,25,13,7,5,48:21,27,46,1995,25
4,Aston Villa,25,13,6,6,35:20,15,45,1995,25
5,Tottenham,25,11,9,5,33:24,9,42,1995,25
6,Blackburn,25,12,5,8,40:27,13,41,1995,25
7,Nottm Forest,25,10,10,5,35:34,1,40,1995,25
8,Chelsea,25,10,9,6,30:25,5,39,1995,25
9,FC Arsenal,25,10,8,7,33:25,8,38,1995,25
10,Everton,25,10,7,8,37:28,9,37,1995,25
11,Leeds,25,10,5,10,31:37,-6,35,1995,25
12,Middlesbrough,25,9,6,10,26:31,-5,33,1995,25
13,West Ham,25,9,5,11,28:35,-7,32,1995,25
14,Sheff Wed,25,6,8,11,35:41,-6,26,1995,25
15,Southampton,25,5,10,10,25:36,-11,25,1995,25
16,Wimbledon FC,25,6,6,13,35:50,-15,24,1995,25
17,Manchester City,25,6,6,13,16:34,-18,24,1995,25
18,Coventry City,25,4,9,12,32:49,-17,21,1995,25
19,QPR,25,5,3,17,18:38,-20,18,1995,25
20,Bolton,25,3,4,18,24:49,-25,13,1995,25
1,Newcastle,26,19,3,4,49:22,27,60,1995,26
2,Man Utd.,26,15,6,5,47:29,18,51,1995,26
3,Liverpool,26,14,7,5,50:22,28,49,1995,26
4,Aston Villa,26,14,6,6,37:20,17,48,1995,26
5,Tottenham,26,11,9,6,33:25,8,42,1995,26
6,Blackburn,26,12,5,9,40:28,12,41,1995,26
7,FC Arsenal,26,11,8,7,34:25,9,41,1995,26
8,Everton,26,11,7,8,39:28,11,40,1995,26
9,Nottm Forest,26,10,10,6,35:35,0,40,1995,26
10,Chelsea,26,10,9,7,30:26,4,39,1995,26
11,Leeds,26,11,5,10,32:37,-5,38,1995,26
12,West Ham,26,10,5,11,29:35,-6,35,1995,26
13,Middlesbrough,26,9,6,11,27:33,-6,33,1995,26
14,Sheff Wed,26,7,8,11,37:42,-5,29,1995,26
15,Southampton,26,5,10,11,25:37,-12,25,1995,26
16,Wimbledon FC,26,6,6,14,36:52,-16,24,1995,26
17,Coventry City,26,5,9,12,33:49,-16,24,1995,26
18,Manchester City,26,6,6,14,16:36,-20,24,1995,26
19,QPR,26,5,3,18,19:40,-21,18,1995,26
20,Bolton,26,3,4,19,24:51,-27,13,1995,26
1,Newcastle,27,20,3,4,50:22,28,63,1995,27
2,Man Utd.,27,16,6,5,49:29,20,54,1995,27
3,Aston Villa,27,15,6,6,39:20,19,51,1995,27
4,Liverpool,27,14,8,5,52:24,28,50,1995,27
5,Tottenham,27,12,9,6,36:26,10,45,1995,27
6,FC Arsenal,27,12,8,7,37:26,11,44,1995,27
7,Blackburn,27,12,5,10,40:30,10,41,1995,27
8,Nottm Forest,27,10,11,6,35:35,0,41,1995,27
9,Everton,27,11,7,9,39:30,9,40,1995,27
10,Chelsea,27,10,9,8,31:28,3,39,1995,27
11,West Ham,27,11,5,11,31:36,-5,38,1995,27
12,Leeds,27,11,5,11,33:40,-7,38,1995,27
13,Middlesbrough,27,9,6,12,28:37,-9,33,1995,27
14,Sheff Wed,27,7,8,12,38:45,-7,29,1995,27
15,Southampton,27,5,10,12,25:38,-13,25,1995,27
16,Wimbledon FC,27,6,7,14,38:54,-16,25,1995,27
17,Coventry City,27,5,10,12,33:49,-16,25,1995,27
18,Manchester City,27,6,6,15,17:39,-22,24,1995,27
19,QPR,27,6,3,18,22:41,-19,21,1995,27
20,Bolton,27,4,4,19,28:52,-24,16,1995,27
1,Newcastle,28,20,4,4,53:25,28,64,1995,28
2,Man Utd.,28,17,6,5,55:29,26,57,1995,28
3,Liverpool,28,15,8,5,55:26,29,53,1995,28
4,Aston Villa,28,15,7,6,42:23,19,52,1995,28
5,Tottenham,28,13,9,6,37:26,11,48,1995,28
6,FC Arsenal,28,13,8,7,38:26,12,47,1995,28
7,Everton,28,12,7,9,42:30,12,43,1995,28
8,Chelsea,28,11,9,8,34:30,4,42,1995,28
9,Blackburn,28,12,5,11,42:33,9,41,1995,28
10,Nottm Forest,28,10,11,7,35:38,-3,41,1995,28
11,Leeds,28,12,5,11,35:41,-6,41,1995,28
12,West Ham,28,11,5,12,31:37,-6,38,1995,28
13,Middlesbrough,28,9,7,12,28:37,-9,34,1995,28
14,Sheff Wed,28,7,8,13,38:46,-8,29,1995,28
15,Wimbledon FC,28,6,8,14,41:57,-16,26,1995,28
16,Coventry City,28,5,11,12,33:49,-16,26,1995,28
17,Southampton,28,5,10,13,27:41,-14,25,1995,28
18,Manchester City,28,6,7,15,20:42,-22,25,1995,28
19,QPR,28,6,3,19,23:43,-20,21,1995,28
20,Bolton,28,4,4,20,28:58,-30,16,1995,28
1,Newcastle,29,20,4,5,53:26,27,64,1995,29
2,Man Utd.,29,18,6,5,56:29,27,60,1995,29
3,Liverpool,29,16,8,5,58:26,32,56,1995,29
4,Aston Villa,29,15,7,7,42:26,16,52,1995,29
5,Tottenham,29,14,9,6,38:26,12,51,1995,29
6,FC Arsenal,29,13,9,7,39:27,12,48,1995,29
7,Everton,29,13,7,9,44:30,14,46,1995,29
8,Nottm Forest,29,11,11,7,38:39,-1,44,1995,29
9,Chelsea,29,11,10,8,35:31,4,43,1995,29
10,Blackburn,29,12,6,11,43:34,9,42,1995,29
11,Leeds,29,12,5,12,35:42,-7,41,1995,29
12,West Ham,29,11,6,12,33:39,-6,39,1995,29
13,Middlesbrough,29,9,7,13,28:39,-11,34,1995,29
14,Sheff Wed,29,7,8,14,39:49,-10,29,1995,29
15,Wimbledon FC,29,6,9,14,42:58,-16,27,1995,29
16,Coventry City,29,5,12,12,35:51,-16,27,1995,29
17,Manchester City,29,6,8,15,21:43,-22,26,1995,29
18,Southampton,29,5,10,14,27:42,-15,25,1995,29
19,QPR,29,6,4,19,24:44,-20,22,1995,29
20,Bolton,29,5,4,20,29:58,-29,19,1995,29
1,Newcastle,30,20,5,5,54:27,27,65,1995,30
2,Man Utd.,30,19,6,5,57:29,28,63,1995,30
3,Liverpool,30,16,9,5,58:26,32,57,1995,30
4,Aston Villa,30,16,7,7,46:28,18,55,1995,30
5,Tottenham,30,15,9,6,41:28,13,54,1995,30
6,FC Arsenal,30,13,10,7,39:27,12,49,1995,30
7,Everton,30,13,8,9,46:32,14,47,1995,30
8,Blackburn,30,13,6,11,46:36,10,45,1995,30
9,Nottm Forest,30,11,12,7,39:40,-1,45,1995,30
10,Chelsea,30,11,11,8,36:32,4,44,1995,30
11,West Ham,30,12,6,12,35:39,-4,42,1995,30
12,Leeds,30,12,5,13,35:43,-8,41,1995,30
13,Middlesbrough,30,9,7,14,28:41,-13,34,1995,30
14,Sheff Wed,30,8,8,14,40:49,-9,32,1995,30
15,Coventry City,30,5,13,12,37:53,-16,28,1995,30
16,Wimbledon FC,30,6,9,15,44:61,-17,27,1995,30
17,Manchester City,30,6,9,15,22:44,-22,27,1995,30
18,Southampton,30,5,10,15,27:43,-16,25,1995,30
19,QPR,30,6,4,20,26:48,-22,22,1995,30
20,Bolton,30,5,4,21,31:61,-30,19,1995,30
1,Newcastle,31,21,5,5,57:27,30,68,1995,31
2,Man Utd.,31,19,7,5,58:30,28,64,1995,31
3,Liverpool,31,17,9,5,60:26,34,60,1995,31
4,Aston Villa,31,16,7,8,46:30,16,55,1995,31
5,Tottenham,31,15,9,7,43:31,12,54,1995,31
6,FC Arsenal,31,14,10,7,42:27,15,52,1995,31
7,Everton,31,13,9,9,48:34,14,48,1995,31
8,Blackburn,31,14,6,11,49:38,11,48,1995,31
9,Nottm Forest,31,11,13,7,40:41,-1,46,1995,31
10,Chelsea,31,11,11,9,36:34,2,44,1995,31
11,West Ham,31,12,6,13,35:42,-7,42,1995,31
12,Leeds,31,12,6,13,37:45,-8,42,1995,31
13,Sheff Wed,31,9,8,14,42:49,-7,35,1995,31
14,Middlesbrough,31,9,8,14,29:42,-13,35,1995,31
15,Manchester City,31,7,9,15,24:45,-21,30,1995,31
16,Coventry City,31,5,13,13,37:55,-18,28,1995,31
17,Wimbledon FC,31,6,9,16,44:64,-20,27,1995,31
18,Southampton,31,5,10,16,28:45,-17,25,1995,31
19,QPR,31,6,5,20,27:49,-22,23,1995,31
20,Bolton,31,6,4,21,33:61,-28,22,1995,31
1,Newcastle,32,21,5,6,57:29,28,68,1995,32
2,Man Utd.,32,20,7,5,59:30,29,67,1995,32
3,Liverpool,32,17,9,6,60:27,33,60,1995,32
4,Aston Villa,32,16,8,8,46:30,16,56,1995,32
5,FC Arsenal,32,15,10,7,44:27,17,55,1995,32
6,Tottenham,32,15,9,8,43:32,11,54,1995,32
7,Blackburn,32,15,6,11,50:38,12,51,1995,32
8,Nottm Forest,32,12,13,7,41:41,0,49,1995,32
9,Everton,32,13,9,10,50:38,12,48,1995,32
10,Chelsea,32,11,12,9,37:35,2,45,1995,32
11,West Ham,32,13,6,13,39:44,-5,45,1995,32
12,Leeds,32,12,6,14,37:46,-9,42,1995,32
13,Middlesbrough,32,9,9,14,29:42,-13,36,1995,32
14,Sheff Wed,32,9,8,15,43:51,-8,35,1995,32
15,Wimbledon FC,32,7,9,16,48:66,-18,30,1995,32
16,Manchester City,32,7,9,16,26:49,-23,30,1995,32
17,Southampton,32,6,10,16,29:45,-16,28,1995,32
18,Coventry City,32,5,13,14,37:56,-19,28,1995,32
19,Bolton,32,7,4,21,35:62,-27,25,1995,32
20,QPR,32,6,6,20,28:50,-22,24,1995,32
1,Man Utd.,33,21,7,5,60:30,30,70,1995,33
2,Newcastle,33,21,5,7,60:33,27,68,1995,33
3,Liverpool,33,18,9,6,64:30,34,63,1995,33
4,Aston Villa,33,16,9,8,47:31,16,57,1995,33
5,Tottenham,33,16,9,8,46:33,13,57,1995,33
6,FC Arsenal,33,15,10,8,44:28,16,55,1995,33
7,Everton,33,14,9,10,53:38,15,51,1995,33
8,Blackburn,33,15,6,12,50:41,9,51,1995,33
9,Nottm Forest,33,12,13,8,41:42,-1,49,1995,33
10,Chelsea,33,11,13,9,37:35,2,46,1995,33
11,West Ham,33,13,7,13,40:45,-5,46,1995,33
12,Leeds,33,12,6,15,37:47,-10,42,1995,33
13,Middlesbrough,33,10,9,14,30:42,-12,39,1995,33
14,Sheff Wed,33,9,9,15,43:51,-8,36,1995,33
15,Wimbledon FC,33,8,9,16,49:66,-17,33,1995,33
16,Manchester City,33,7,10,16,27:50,-23,31,1995,33
17,Southampton,33,6,10,17,29:48,-19,28,1995,33
18,Coventry City,33,5,13,15,38:59,-21,28,1995,33
19,QPR,33,7,6,20,31:50,-19,27,1995,33
20,Bolton,33,7,5,21,36:63,-27,26,1995,33
1,Man Utd.,34,22,7,5,63:32,31,73,1995,34
2,Newcastle,34,22,5,7,62:34,28,71,1995,34
3,Liverpool,34,18,9,7,64:31,33,63,1995,34
4,Aston Villa,34,17,9,8,49:32,17,60,1995,34
5,FC Arsenal,34,16,10,8,46:29,17,58,1995,34
6,Tottenham,34,16,9,9,47:35,12,57,1995,34
7,Everton,34,15,9,10,56:38,18,54,1995,34
8,Nottm Forest,34,13,13,8,43:43,0,52,1995,34
9,Blackburn,34,15,6,13,50:42,8,51,1995,34
10,West Ham,34,13,8,13,41:46,-5,47,1995,34
11,Chelsea,34,11,13,10,38:37,1,46,1995,34
12,Middlesbrough,34,11,9,14,33:43,-10,42,1995,34
13,Leeds,34,12,6,16,38:49,-11,42,1995,34
14,Sheff Wed,34,9,9,16,44:54,-10,36,1995,34
15,Wimbledon FC,34,8,10,16,50:67,-17,34,1995,34
16,Southampton,34,7,10,17,30:48,-18,31,1995,34
17,Coventry City,34,6,13,15,39:59,-20,31,1995,34
18,Manchester City,34,7,10,17,29:53,-24,31,1995,34
19,QPR,34,7,6,21,32:52,-20,27,1995,34
20,Bolton,34,7,5,22,36:66,-30,26,1995,34
1,Man Utd.,35,23,7,5,64:32,32,76,1995,35
2,Newcastle,35,22,5,8,63:36,27,71,1995,35
3,Liverpool,35,19,9,7,66:31,35,66,1995,35
4,Aston Villa,35,18,9,8,52:32,20,63,1995,35
5,FC Arsenal,35,16,10,9,46:30,16,58,1995,35
6,Tottenham,35,16,10,9,48:36,12,58,1995,35
7,Nottm Forest,35,14,13,8,46:44,2,55,1995,35
8,Everton,35,15,9,11,57:41,16,54,1995,35
9,Blackburn,35,16,6,13,52:43,9,54,1995,35
10,West Ham,35,13,8,14,41:48,-7,47,1995,35
11,Chelsea,35,11,13,11,39:39,0,46,1995,35
12,Middlesbrough,35,11,10,14,34:44,-10,43,1995,35
13,Leeds,35,12,6,17,39:52,-13,42,1995,35
14,Sheff Wed,35,10,9,16,45:54,-9,39,1995,35
15,Wimbledon FC,35,9,10,16,53:67,-14,37,1995,35
16,Coventry City,35,6,13,16,39:60,-21,31,1995,35
17,Southampton,35,7,10,18,30:51,-21,31,1995,35
18,Manchester City,35,7,10,18,29:56,-27,31,1995,35
19,QPR,35,8,6,21,35:53,-18,30,1995,35
20,Bolton,35,8,5,22,38:67,-29,29,1995,35
1,Man Utd.,36,23,7,6,65:35,30,76,1995,36
2,Newcastle,36,23,5,8,64:36,28,74,1995,36
3,Liverpool,36,19,10,7,67:32,35,67,1995,36
4,Aston Villa,36,18,9,9,52:33,19,63,1995,36
5,FC Arsenal,36,16,11,9,46:30,16,59,1995,36
6,Tottenham,36,16,11,9,48:36,12,59,1995,36
7,Blackburn,36,17,6,13,57:44,13,57,1995,36
8,Everton,36,15,10,11,58:42,16,55,1995,36
9,Nottm Forest,36,14,13,9,47:49,-2,55,1995,36
10,West Ham,36,14,8,14,42:48,-6,50,1995,36
11,Chelsea,36,12,13,11,43:40,3,49,1995,36
12,Middlesbrough,36,11,10,15,35:46,-11,43,1995,36
13,Leeds,36,12,6,18,40:56,-16,42,1995,36
14,Wimbledon FC,36,10,10,16,55:68,-13,40,1995,36
15,Sheff Wed,36,10,9,17,45:55,-10,39,1995,36
16,Southampton,36,8,10,18,33:52,-19,34,1995,36
17,Coventry City,36,7,13,16,40:60,-20,34,1995,36
18,Manchester City,36,8,10,18,30:56,-26,34,1995,36
19,QPR,36,8,6,22,35:54,-19,30,1995,36
20,Bolton,36,8,5,23,38:68,-30,29,1995,36
1,Man Utd.,37,24,7,6,70:35,35,79,1995,37
2,Newcastle,37,24,5,8,65:36,29,77,1995,37
3,Liverpool,37,20,10,7,68:32,36,70,1995,37
4,Aston Villa,37,18,9,10,52:34,18,63,1995,37
5,FC Arsenal,37,16,12,9,47:31,16,60,1995,37
6,Tottenham,37,16,12,9,49:37,12,60,1995,37
7,Everton,37,16,10,11,63:44,19,58,1995,37
8,Blackburn,37,17,7,13,58:45,13,58,1995,37
9,Nottm Forest,37,14,13,10,47:54,-7,55,1995,37
10,Chelsea,37,12,14,11,44:41,3,50,1995,37
11,West Ham,37,14,8,15,42:51,-9,50,1995,37
12,Middlesbrough,37,11,10,16,35:47,-12,43,1995,37
13,Leeds,37,12,6,19,40:57,-17,42,1995,37
14,Wimbledon FC,37,10,10,17,55:70,-15,40,1995,37
15,Sheff Wed,37,10,9,18,47:60,-13,39,1995,37
16,Coventry City,37,8,13,16,42:60,-18,37,1995,37
17,Southampton,37,9,10,18,34:52,-18,37,1995,37
18,Manchester City,37,9,10,18,31:56,-25,37,1995,37
19,QPR,37,9,6,22,38:54,-16,33,1995,37
20,Bolton,37,8,5,24,38:69,-31,29,1995,37
1,Man Utd.,38,25,7,6,73:35,38,82,1995,38
2,Newcastle,38,24,6,8,66:37,29,78,1995,38
3,Liverpool,38,20,11,7,70:34,36,71,1995,38
4,Aston Villa,38,18,9,11,52:35,17,63,1995,38
5,FC Arsenal,38,17,12,9,49:32,17,63,1995,38
6,Everton,38,17,10,11,64:44,20,61,1995,38
7,Blackburn,38,18,7,13,61:47,14,61,1995,38
8,Tottenham,38,16,13,9,50:38,12,61,1995,38
9,Nottm Forest,38,15,13,10,50:54,-4,58,1995,38
10,West Ham,38,14,9,15,43:52,-9,51,1995,38
11,Chelsea,38,12,14,12,46:44,2,50,1995,38
12,Middlesbrough,38,11,10,17,35:50,-15,43,1995,38
13,Leeds,38,12,7,19,40:57,-17,43,1995,38
14,Wimbledon FC,38,10,11,17,55:70,-15,41,1995,38
15,Sheff Wed,38,10,10,18,48:61,-13,40,1995,38
16,Coventry City,38,8,14,16,42:60,-18,38,1995,38
17,Southampton,38,9,11,18,34:52,-18,38,1995,38
18,Manchester City,38,9,11,18,33:58,-25,38,1995,38
19,QPR,38,9,6,23,38:57,-19,33,1995,38
20,Bolton,38,8,5,25,39:71,-32,29,1995,38
