Posicao,Clube,J,V,E,D,Gols,SG,Pts,Ano,Rodada
11,Tottenham,24,7,10,7,29:31,-2,31,1998,24
12,Newcastle,24,8,7,9,29:32,-3,31,1998,24
13,Leicester,24,7,9,8,25:29,-4,30,1998,24
14,Sheff Wed,24,8,5,11,27:23,4,29,1998,24
15,Blackburn,24,6,7,11,25:31,-6,25,1998,24
16,Coventry City,24,6,6,12,23:32,-9,24,1998,24
17,Everton,24,5,9,10,14:27,-13,24,1998,24
18,Charlton,24,4,8,12,28:37,-9,20,1998,24
19,Southampton,24,5,5,14,23:47,-24,20,1998,24
20,Nottm Forest,24,3,7,14,20:49,-29,16,1998,24
1,Man Utd.,25,13,9,3,59:28,31,48,1998,25
2,Chelsea,25,12,11,2,36:20,16,47,1998,25
3,FC Arsenal,25,12,10,3,29:12,17,46,1998,25
4,Aston Villa,25,12,7,6,37:27,10,43,1998,25
5,Derby,25,10,10,5,27:22,5,40,1998,25
6,Leeds,25,10,9,6,38:25,13,39,1998,25
7,Liverpool,25,11,5,9,47:30,17,38,1998,25
8,Wimbledon FC,25,10,8,7,31:36,-5,38,1998,25
9,West Ham,25,10,6,9,27:36,-9,36,1998,25
10,Tottenham,25,8,10,7,32:31,1,34,1998,25
11,Newcastle,25,9,7,9,33:33,0,34,1998,25
12,Middlesbrough,25,7,11,7,33:36,-3,32,1998,25
13,Leicester,25,7,9,9,26:31,-5,30,1998,25
14,Sheff Wed,25,8,5,12,28:25,3,29,1998,25
15,Everton,25,6,9,10,19:27,-8,27,1998,25
16,Blackburn,25,6,8,11,26:32,-6,26,1998,25
17,Coventry City,25,6,6,13,24:36,-12,24,1998,25
18,Charlton,25,5,8,12,29:37,-8,23,1998,25
19,Southampton,25,5,5,15,23:50,-27,20,1998,25
20,Nottm Forest,25,3,7,15,21:51,-30,16,1998,25
1,Man Utd.,26,14,9,3,60:28,32,51,1998,26
2,Chelsea,26,13,11,2,39:21,18,50,1998,26
3,FC Arsenal,26,13,10,3,34:12,22,49,1998,26
4,Aston Villa,26,12,8,6,37:27,10,44,1998,26
5,Leeds,26,11,9,6,39:25,14,42,1998,26
6,Derby,26,10,10,6,27:24,3,40,1998,26
7,Liverpool,26,11,6,9,49:32,17,39,1998,26
8,Wimbledon FC,26,10,9,7,31:36,-5,39,1998,26
9,West Ham,26,10,7,9,29:38,-9,37,1998,26
10,Tottenham,26,8,11,7,32:31,1,35,1998,26
11,Newcastle,26,9,7,10,34:35,-1,34,1998,26
12,Middlesbrough,26,7,12,7,33:36,-3,33,1998,26
13,Sheff Wed,26,9,5,12,32:26,6,32,1998,26
14,Leicester,26,7,9,10,26:36,-10,30,1998,26
15,Everton,26,6,9,11,19:28,-9,27,1998,26
16,Charlton,26,6,8,12,31:37,-6,26,1998,26
17,Blackburn,26,6,8,12,27:36,-9,26,1998,26
18,Coventry City,26,6,6,14,24:37,-13,24,1998,26
19,Southampton,26,6,5,15,25:51,-26,23,1998,26
20,Nottm Forest,26,3,7,16,22:54,-32,16,1998,26
1,Man Utd.,27,15,9,3,62:29,33,54,1998,27
2,Chelsea,27,14,11,2,41:22,19,53,1998,27
3,FC Arsenal,27,13,11,3,35:13,22,50,1998,27
4,Leeds,27,12,9,6,41:26,15,45,1998,27
5,Aston Villa,27,12,8,7,38:31,7,44,1998,27
6,Derby,27,10,11,6,28:25,3,41,1998,27
7,Wimbledon FC,27,10,10,7,32:37,-5,40,1998,27
8,West Ham,27,11,7,9,31:38,-7,40,1998,27
9,Liverpool,27,11,6,10,50:34,16,39,1998,27
10,Tottenham,27,8,12,7,33:32,1,36,1998,27
11,Sheff Wed,27,10,5,12,35:27,8,35,1998,27
12,Newcastle,27,9,8,10,35:36,-1,35,1998,27
13,Middlesbrough,27,7,12,8,34:39,-5,33,1998,27
14,Leicester,27,7,9,11,27:38,-11,30,1998,27
15,Everton,27,6,10,11,20:29,-9,28,1998,27
16,Charlton,27,6,9,12,31:37,-6,27,1998,27
17,Coventry City,27,7,6,14,28:38,-10,27,1998,27
18,Blackburn,27,6,8,13,27:38,-11,26,1998,27
19,Southampton,27,6,5,16,26:53,-27,23,1998,27
20,Nottm Forest,27,3,8,16,22:54,-32,17,1998,27
1,Man Utd.,28,15,10,3,64:31,33,55,1998,28
2,Chelsea,28,14,12,2,41:22,19,54,1998,28
3,FC Arsenal,28,14,11,3,38:13,25,53,1998,28
4,Leeds,28,13,9,6,43:26,17,48,1998,28
5,Aston Villa,28,12,8,8,39:33,6,44,1998,28
6,Derby,28,11,11,6,30:26,4,44,1998,28
7,Liverpool,28,11,7,10,52:36,16,40,1998,28
8,Wimbledon FC,28,10,10,8,32:38,-6,40,1998,28
9,West Ham,28,11,7,10,31:39,-8,40,1998,28
10,Newcastle,28,10,8,10,37:37,0,38,1998,28
11,Tottenham,28,8,12,8,33:34,-1,36,1998,28
12,Sheff Wed,28,10,5,13,35:30,5,35,1998,28
13,Middlesbrough,28,7,13,8,34:39,-5,34,1998,28
14,Leicester,28,8,9,11,28:38,-10,33,1998,28
15,Everton,28,7,10,11,22:30,-8,31,1998,28
16,Coventry City,28,8,6,14,30:39,-9,30,1998,28
17,Charlton,28,6,9,13,32:39,-7,27,1998,28
18,Blackburn,28,6,8,14,28:40,-12,26,1998,28
19,Southampton,28,7,5,16,27:53,-26,26,1998,28
20,Nottm Forest,28,3,8,17,23:56,-33,17,1998,28
1,Man Utd.,29,16,10,3,66:32,34,58,1998,29
2,FC Arsenal,29,15,11,3,40:13,27,56,1998,29
3,Chelsea,29,14,12,3,41:23,18,54,1998,29
4,Leeds,29,14,9,6,45:26,19,51,1998,29
5,Derby,29,12,11,6,33:28,5,47,1998,29
6,Aston Villa,29,12,8,9,39:34,5,44,1998,29
7,West Ham,29,12,7,10,32:39,-7,43,1998,29
8,Liverpool,29,11,7,11,54:39,15,40,1998,29
9,Wimbledon FC,29,10,10,9,33:41,-8,40,1998,29
10,Tottenham,29,9,12,8,34:34,0,39,1998,29
11,Newcastle,29,10,8,11,38:39,-1,38,1998,29
12,Middlesbrough,29,8,13,8,37:39,-2,37,1998,29
13,Sheff Wed,29,10,5,14,35:32,3,35,1998,29
14,Leicester,29,8,10,11,29:39,-10,34,1998,29
15,Coventry City,29,8,7,14,31:40,-9,31,1998,29
16,Everton,29,7,10,12,22:32,-10,31,1998,29
17,Charlton,29,6,10,13,33:40,-7,28,1998,29
18,Blackburn,29,6,9,14,29:41,-12,27,1998,29
19,Southampton,29,7,5,17,27:56,-29,26,1998,29
20,Nottm Forest,29,4,8,17,26:57,-31,20,1998,29
1,Man Utd.,30,17,10,3,69:33,36,61,1998,30
2,FC Arsenal,30,16,11,3,42:13,29,59,1998,30
3,Chelsea,30,15,12,3,44:23,21,57,1998,30
4,Leeds,30,15,9,6,49:27,22,54,1998,30
5,Derby,30,12,11,7,34:32,2,47,1998,30
6,West Ham,30,13,7,10,34:39,-5,46,1998,30
7,Aston Villa,30,12,8,10,39:37,2,44,1998,30
8,Tottenham,30,10,12,8,38:35,3,42,1998,30
9,Liverpool,30,11,7,12,54:40,14,40,1998,30
10,Middlesbrough,30,9,13,8,39:40,-1,40,1998,30
11,Wimbledon FC,30,10,10,10,34:44,-10,40,1998,30
12,Newcastle,30,10,8,12,38:41,-3,38,1998,30
13,Leicester,30,9,10,11,30:39,-9,37,1998,30
14,Sheff Wed,30,10,5,15,35:33,2,35,1998,30
15,Coventry City,30,8,7,15,31:42,-11,31,1998,30
16,Everton,30,7,10,13,23:35,-12,31,1998,30
17,Blackburn,30,7,9,14,32:42,-10,30,1998,30
18,Southampton,30,8,5,17,28:56,-28,29,1998,30
19,Charlton,30,6,10,14,34:44,-10,28,1998,30
20,Nottm Forest,30,4,8,18,27:59,-32,20,1998,30
1,Man Utd.,31,17,11,3,70:34,36,62,1998,31
2,FC Arsenal,31,16,12,3,42:13,29,60,1998,31
3,Chelsea,31,16,12,3,45:23,22,60,1998,31
4,Leeds,31,16,9,6,52:28,24,57,1998,31
5,Derby,31,12,11,8,37:36,1,47,1998,31
6,West Ham,31,13,8,10,34:39,-5,47,1998,31
7,Aston Villa,31,12,9,10,39:37,2,45,1998,31
8,Liverpool,31,12,7,12,57:42,15,43,1998,31
9,Tottenham,31,10,12,9,38:37,1,42,1998,31
10,Middlesbrough,31,9,14,8,39:40,-1,41,1998,31
11,Newcastle,31,11,8,12,42:44,-2,41,1998,31
12,Wimbledon FC,31,10,11,10,35:45,-10,41,1998,31
13,Leicester,31,10,10,11,32:39,-7,40,1998,31
14,Sheff Wed,31,10,5,16,36:35,1,35,1998,31
15,Coventry City,31,9,7,15,33:43,-10,34,1998,31
16,Blackburn,31,7,10,14,32:42,-10,31,1998,31
17,Everton,31,7,10,14,25:38,-13,31,1998,31
18,Southampton,31,8,6,17,28:56,-28,30,1998,31
19,Charlton,31,6,10,15,34:45,-11,28,1998,31
20,Nottm Forest,31,4,8,19,28:62,-34,20,1998,31
1,Man Utd.,32,18,11,3,71:34,37,65,1998,32
2,FC Arsenal,32,17,12,3,43:13,30,63,1998,32
3,Chelsea,32,17,12,3,46:23,23,63,1998,32
4,Leeds,32,16,9,7,52:29,23,57,1998,32
5,Derby,32,12,11,9,37:37,0,47,1998,32
6,West Ham,32,13,8,11,34:40,-6,47,1998,32
7,Aston Villa,32,12,10,10,41:39,2,46,1998,32
8,Liverpool,32,12,8,12,59:44,15,44,1998,32
9,Middlesbrough,32,10,14,8,42:41,1,44,1998,32
10,Tottenham,32,10,13,9,39:38,1,43,1998,32
11,Newcastle,32,11,9,12,43:45,-2,42,1998,32
12,Leicester,32,10,11,11,34:41,-7,41,1998,32
13,Wimbledon FC,32,10,11,11,36:48,-12,41,1998,32
14,Sheff Wed,32,11,5,16,38:36,2,38,1998,32
15,Coventry City,32,10,7,15,34:43,-9,37,1998,32
16,Charlton,32,7,10,15,35:45,-10,31,1998,32
17,Blackburn,32,7,10,15,32:43,-11,31,1998,32
18,Everton,32,7,10,15,26:40,-14,31,1998,32
19,Southampton,32,8,6,18,28:57,-29,30,1998,32
20,Nottm Forest,32,4,9,19,30:64,-34,21,1998,32
1,Man Utd.,33,18,12,3,71:34,37,66,1998,33
2,FC Arsenal,33,18,12,3,46:14,32,66,1998,33
3,Chelsea,33,18,12,3,48:24,24,66,1998,33
4,Leeds,33,16,10,7,52:29,23,58,1998,33
5,Derby,33,13,11,9,38:37,1,50,1998,33
6,Aston Villa,33,13,10,10,44:39,5,49,1998,33
7,West Ham,33,13,9,11,34:40,-6,48,1998,33
8,Middlesbrough,33,11,14,8,44:41,3,47,1998,33
9,Liverpool,33,12,9,12,59:44,15,45,1998,33
10,Tottenham,33,10,13,10,40:41,-1,43,1998,33
11,Newcastle,33,11,10,12,44:46,-2,43,1998,33
12,Leicester,33,10,12,11,34:41,-7,42,1998,33
13,Wimbledon FC,33,10,11,12,37:50,-13,41,1998,33
14,Sheff Wed,33,11,6,16,39:37,2,39,1998,33
15,Coventry City,33,10,7,16,34:45,-11,37,1998,33
16,Everton,33,8,10,15,28:40,-12,34,1998,33
17,Blackburn,33,7,11,15,32:43,-11,32,1998,33
18,Charlton,33,7,10,16,35:47,-12,31,1998,33
19,Southampton,33,8,6,19,28:60,-32,30,1998,33
20,Nottm Forest,33,4,9,20,30:65,-35,21,1998,33
1,Man Utd.,34,19,12,3,74:34,40,69,1998,34
2,FC Arsenal,34,19,12,3,51:15,36,69,1998,34
3,Chelsea,34,18,13,3,50:26,24,67,1998,34
4,Leeds,34,16,11,7,53:30,23,59,1998,34
5,Aston Villa,34,14,10,10,45:39,6,52,1998,34
6,West Ham,34,14,9,11,39:41,-2,51,1998,34
7,Middlesbrough,34,12,14,8,46:42,4,50,1998,34
8,Derby,34,13,11,10,39:42,-3,50,1998,34
9,Tottenham,34,11,13,10,41:41,0,46,1998,34
10,Liverpool,34,12,9,13,59:45,14,45,1998,34
11,Newcastle,34,11,10,13,45:49,-4,43,1998,34
12,Leicester,34,10,13,11,36:43,-7,43,1998,34
13,Wimbledon FC,34,10,11,13,38:55,-17,41,1998,34
14,Sheff Wed,34,11,6,17,39:40,-1,39,1998,34
15,Everton,34,9,10,15,31:41,-10,37,1998,34
16,Coventry City,34,10,7,17,35:47,-12,37,1998,34
17,Blackburn,34,7,12,15,35:46,-11,33,1998,34
18,Charlton,34,7,11,16,36:48,-12,32,1998,34
19,Southampton,34,8,7,19,31:63,-32,31,1998,34
20,Nottm Forest,34,4,9,21,30:66,-36,21,1998,34
1,FC Arsenal,35,20,12,3,57:16,41,72,1998,35
2,Man Utd.,35,19,13,3,75:35,40,70,1998,35
3,Chelsea,35,18,14,3,50:26,24,68,1998,35
4,Leeds,35,16,12,7,54:31,23,60,1998,35
5,Aston Villa,35,15,10,10,47:39,8,55,1998,35
6,West Ham,35,15,9,11,41:42,-1,54,1998,35
7,Derby,35,13,12,10,39:42,-3,51,1998,35
8,Middlesbrough,35,12,14,9,47:48,-1,50,1998,35
9,Liverpool,35,13,9,13,62:46,16,48,1998,35
10,Tottenham,35,11,13,11,42:43,-1,46,1998,35
11,Leicester,35,11,13,11,37:43,-6,46,1998,35
12,Newcastle,35,11,11,13,46:50,-4,44,1998,35
13,Wimbledon FC,35,10,12,13,39:56,-17,42,1998,35
14,Sheff Wed,35,11,7,17,39:40,-1,40,1998,35
15,Everton,35,10,10,15,35:42,-7,40,1998,35
16,Coventry City,35,10,7,18,35:48,-13,37,1998,35
17,Blackburn,35,7,12,16,36:49,-13,33,1998,35
18,Charlton,35,7,11,17,37:52,-15,32,1998,35
19,Southampton,35,8,8,19,31:63,-32,32,1998,35
20,Nottm Forest,35,4,9,22,30:68,-38,21,1998,35
1,FC Arsenal,36,21,12,3,58:16,42,75,1998,36
2,Man Utd.,36,20,13,3,77:36,41,73,1998,36
3,Chelsea,36,19,14,3,53:27,26,71,1998,36
4,Leeds,36,17,12,7,59:32,27,63,1998,36
5,Aston Villa,36,15,10,11,48:41,7,55,1998,36
6,West Ham,36,15,9,12,42:47,-5,54,1998,36
7,Liverpool,36,14,9,13,65:48,17,51,1998,36
8,Middlesbrough,36,12,15,9,48:49,-1,51,1998,36
9,Derby,36,13,12,11,39:43,-4,51,1998,36
10,Tottenham,36,11,13,12,44:46,-2,46,1998,36
11,Leicester,36,11,13,12,38:45,-7,46,1998,36
12,Newcastle,36,11,12,13,47:51,-4,45,1998,36
13,Wimbledon FC,36,10,12,14,40:58,-18,42,1998,36
14,Sheff Wed,36,11,7,18,39:42,-3,40,1998,36
15,Everton,36,10,10,16,36:45,-9,40,1998,36
16,Coventry City,36,11,7,18,37:49,-12,40,1998,36
17,Southampton,36,9,8,19,33:64,-31,35,1998,36
18,Blackburn,36,7,13,16,36:49,-13,34,1998,36
19,Charlton,36,7,12,17,37:52,-15,33,1998,36
20,Nottm Forest,36,5,9,22,32:68,-36,24,1998,36
1,Man Utd.,37,21,13,3,78:36,42,76,1998,37
2,FC Arsenal,37,21,12,4,58:17,41,75,1998,37
3,Chelsea,37,19,15,3,55:29,26,72,1998,37
4,Leeds,37,18,12,7,60:32,28,66,1998,37
5,Aston Villa,37,15,10,12,51:45,6,55,1998,37
6,West Ham,37,15,9,13,42:53,-11,54,1998,37
7,Derby,37,13,13,11,39:43,-4,52,1998,37
8,Liverpool,37,14,9,14,65:49,16,51,1998,37
9,Middlesbrough,37,12,15,10,48:50,-2,51,1998,37
10,Leicester,37,12,13,12,40:45,-5,49,1998,37
11,Tottenham,37,11,14,12,46:48,-2,47,1998,37
12,Newcastle,37,11,12,14,47:53,-6,45,1998,37
13,Sheff Wed,37,12,7,18,40:42,-2,43,1998,37
14,Everton,37,11,10,16,42:45,-3,43,1998,37
15,Wimbledon FC,37,10,12,15,40:60,-20,42,1998,37
16,Coventry City,37,11,8,18,37:49,-12,41,1998,37
17,Southampton,37,10,8,19,35:64,-29,38,1998,37
18,Charlton,37,8,12,17,41:55,-14,36,1998,37
19,Blackburn,37,7,13,17,37:51,-14,34,1998,37
20,Nottm Forest,37,6,9,22,34:69,-35,27,1998,37
1,Man Utd.,38,22,13,3,80:37,43,79,1998,38
2,FC Arsenal,38,22,12,4,59:17,42,78,1998,38
3,Chelsea,38,20,15,3,57:30,27,75,1998,38
4,Leeds,38,18,13,7,62:34,28,67,1998,38
5,West Ham,38,16,9,13,46:53,-7,57,1998,38
6,Aston Villa,38,15,10,13,51:46,5,55,1998,38
7,Liverpool,38,15,9,14,68:49,19,54,1998,38
8,Derby,38,13,13,12,40:45,-5,52,1998,38
9,Middlesbrough,38,12,15,11,48:54,-6,51,1998,38
10,Leicester,38,12,13,13,40:46,-6,49,1998,38
11,Tottenham,38,11,14,13,47:50,-3,47,1998,38
12,Sheff Wed,38,13,7,18,41:42,-1,46,1998,38
13,Newcastle,38,11,13,14,48:54,-6,46,1998,38
14,Everton,38,11,10,17,42:47,-5,43,1998,38
15,Coventry City,38,11,9,18,39:51,-12,42,1998,38
16,Wimbledon FC,38,10,12,16,40:63,-23,42,1998,38
17,Southampton,38,11,8,19,37:64,-27,41,1998,38
18,Charlton,38,8,12,18,41:56,-15,36,1998,38
19,Blackburn,38,7,14,17,38:52,-14,35,1998,38
20,Nottm Forest,38,7,9,22,35:69,-34,30,1998,38
